gbifID,eventDate,year,stateProvince,species,occurrenceID,geometry,region_code,X,Y,geoc_maj,origine,an_origine,perturb,an_perturb,type_couv,cl_haut,cl_age,cl_pent,dep_sur,cl_drai,ty_couv_et,densite,hauteur,cl_age_et,tree_cover,dist,tree_diversity_index,tree_shannon_index,bioclim_01,bioclim_02,bioclim_03,bioclim_04,bioclim_05,bioclim_06,bioclim_07,bioclim_08,bioclim_09,bioclim_10,bioclim_11,bioclim_12,bioclim_13,bioclim_14,bioclim_15,bioclim_16,bioclim_17,bioclim_18,bioclim_19
4431057071,2023-10-14T13:21:55,2023.0,Québec,Cortinarius evernius,https://www.inaturalist.org/observations/187536380,POINT (-71.801929 45.757559),21E,-71.8007192838889,45.7577348702156,"-256843,58+201743,12",,,,,F,2,VIN,D,4GS,30.0,F,75.0,20,VIN,"{'EO': 0.3, 'BJ': 0.2, 'ES': 0.2, 'FR': 0.1, 'FT': 0.1, 'SE': 0.1}",0.0012224333937699455,6,1.6957425341696346,[4.3625],[10.441667],[25.10016],[1122.8962],[24.5],[-17.1],[41.6],[17.6],[-4.0333333],[17.6],[-10.1],[1171.],[127.],[66.],[20.399864],[370.],[218.],[370.],[240.]
4524921493,2018-09-17,2018.0,Québec,Cortinarius evernius,https://www.inaturalist.org/observations/38297677,POINT (-71.235932 46.931356),21L,-71.2354155922237,46.9314875504697,"-207874,38+330102,72",,,,,M,3,50,D,1A,30.0,MF,75.0,14,50,"{'BJ': 0.3, 'EO': 0.2, 'BP': 0.1, 'SB': 0.3, 'EP': 0.1}",0.0005329001008661588,5,1.5047882836811908,[3.325],[10.216667],[23.926619],[1156.5023],[24.2],[-18.5],[42.7],[15.983334],[-5.133333],[17.116667],[-11.516666],[1384.],[140.],[87.],[13.833125],[398.],[280.],[394.],[308.]
4524888529,2018-07-31,2018.0,Québec,Cortinarius evernius,https://www.inaturalist.org/observations/38425509,POINT (-71.235932 46.931356),21L,-71.2354155922237,46.9314875504697,"-207874,38+330102,72",,,,,M,3,50,D,1A,30.0,MF,75.0,14,50,"{'BJ': 0.3, 'EO': 0.2, 'BP': 0.1, 'SB': 0.3, 'EP': 0.1}",0.0005329001008661588,5,1.5047882836811908,[3.325],[10.216667],[23.926619],[1156.5023],[24.2],[-18.5],[42.7],[15.983334],[-5.133333],[17.116667],[-11.516666],[1384.],[140.],[87.],[13.833125],[398.],[280.],[394.],[308.]
1701212276,2003-08-29,2003.0,Québec,Cortinarius evernius,1cbc7ad8-6159-4e34-b4b0-5f85e00a8d6b,POINT (-71.393568 46.783668),21L,-71.3947620448483,46.7835628929619,"-220780,40+314293,83",,,,,F,3,30,A,5S,30.0,F,85.0,13,30,"{'BP': 0.4, 'BG': 0.2, 'PE': 0.2, 'EO': 0.1, 'FN': 0.1}",0.0011986619995727676,5,1.4708084763221112,[4.2458334],[10.108334],[23.840408],[1157.8849],[25.1],[-17.3],[42.4],[16.916666],[-4.3500004],[17.883333],[-10.683333],[1228.],[127.],[71.],[16.758396],[367.],[240.],[358.],[261.]
1701212196,2003-08-29,2003.0,Québec,Cortinarius evernius,885dd6aa-929d-4561-b35e-6fba3ac643eb,POINT (-71.393568 46.783668),21L,-71.3947620448483,46.7835628929619,"-220780,40+314293,83",,,,,F,3,30,A,5S,30.0,F,85.0,13,30,"{'BP': 0.4, 'BG': 0.2, 'PE': 0.2, 'EO': 0.1, 'FN': 0.1}",0.0011986619995727676,5,1.4708084763221112,[4.2458334],[10.108334],[23.840408],[1157.8849],[25.1],[-17.3],[42.4],[16.916666],[-4.3500004],[17.883333],[-10.683333],[1228.],[127.],[71.],[16.758396],[367.],[240.],[358.],[261.]
1135071339,2007-09-06,2007.0,Québec,Cortinarius evernius,CMMF009936,POINT (-71.326007 46.988318),21L,-71.3247257299776,46.9890034858984,"-214308,15+336869,18",,,CP,,M,2,VIR,C,1A,31.0,MF,55.0,18,VIN,"{'EO': 0.3, 'BJ': 0.2, 'FT': 0.1, 'EP': 0.2, 'RX': 0.1, 'SB': 0.1}",0.0014531152009445657,6,1.6957425341696346,[2.7791667],[10.291667],[24.215687],[1146.0812],[23.4],[-19.1],[42.5],[15.3],[-5.55],[16.366667],[-11.983334],[1445.],[144.],[92.],[13.40261],[411.],[293.],[407.],[326.]
1135071080,2007-08-01,2007.0,Québec,Cortinarius evernius,CMMF009658,POINT (-71.275238 46.953091),21L,-71.2718024486125,46.9509845511075,"-210570,20+332446,14",,,,,F,2,JIR,D,1A,30.0,F,65.0,18,JIN,"{'ES': 0.4, 'EO': 0.3, 'BP': 0.1, 'FT': 0.1, 'PE': 0.1}",0.004029905739944569,5,1.4184836619456564,[3.1291666],[10.041667],[23.90873],[1137.7439],[23.5],[-18.5],[42.],[15.599999],[-5.2000003],[16.583334],[-11.533334],[1380.],[141.],[85.],[14.94956],[401.],[274.],[396.],[305.]
1135070452,2006-08-20,2006.0,Québec,Cortinarius evernius,CMMF009008,POINT (-71.300343 46.952327),21L,-71.3024186828307,46.9507707032229,"-212895,93+332514,95",,,CP,,M,2,JIR,C,1A,30.0,MF,65.0,18,JIN,"{'EO': 0.4, 'PE': 0.3, 'SB': 0.2, 'RX': 0.1}",0.002594324357533609,4,1.2798542258336674,[3.275],[10.],[23.866348],[1136.7307],[23.6],[-18.3],[41.9],[15.733334],[-5.05],[16.7],[-11.383333],[1366.],[140.],[84.],[15.246074],[398.],[270.],[392.],[300.]
1135070176,2006-07-13,2006.0,Québec,Cortinarius evernius,CMMF008749,POINT (-71.275238 46.953091),21L,-71.2718024486125,46.9509845511075,"-210570,20+332446,14",,,,,F,2,JIR,D,1A,30.0,F,65.0,18,JIN,"{'ES': 0.4, 'EO': 0.3, 'BP': 0.1, 'FT': 0.1, 'PE': 0.1}",0.004029905739944569,5,1.4184836619456564,[3.1291666],[10.041667],[23.90873],[1137.7439],[23.5],[-18.5],[42.],[15.599999],[-5.2000003],[16.583334],[-11.533334],[1380.],[141.],[85.],[14.94956],[401.],[274.],[396.],[305.]
4946129303,2024-08-23T13:30:23,2024.0,Québec,Cortinarius evernius,https://www.inaturalist.org/observations/237965742,POINT (-71.354157 47.133833),21M,-71.3539511777572,47.1352059045886,"-215983,08+353120,71",,,,,F,2,VIN,D,1AY,30.0,F,85.0,21,VIN,"{'ES': 0.5, 'BJ': 0.4, 'RX': 0.1}",0.0013882470259398239,3,0.9433483923290391,[2.5125],[10.191667],[24.323786],[1129.8916],[22.7],[-19.2],[41.9],[14.883333],[-5.7000003],[15.85],[-12.083334],[1430.],[143.],[89.],[14.625477],[408.],[283.],[400.],[318.]
1135069730,2008-08-05,2008.0,Québec,Cortinarius evernius,CMMF008294,POINT (-66.20075 48.856883),22B,-66.2016831952,48.856547007173,"+167833,25+542235,09",CT,1974.0,,,R,3,70,C,8AM,30.0,R,85.0,15,70,"{'SB': 0.7, 'EB': 0.1, 'EN': 0.1, 'BP': 0.1}",0.0009918389290158938,4,0.9404479886553263,[-0.11249992],[9.241667],[23.104166],[1088.0531],[19.7],[-20.3],[40.],[-10.533333],[-8.2],[13.283334],[-13.8],[1255.],[129.],[78.],[16.6094],[370.],[250.],[339.],[323.]
4524987378,2020-09-19T13:25:29,2020.0,Québec,Cortinarius evernius,https://www.inaturalist.org/observations/60114653,POINT (-75.842347 45.501778),31G,-75.8434662216036,45.5019954576311,"-573527,13+196828,15",,,,,M,2,VIR,B,1AY,30.0,MR,75.0,20,VIN,"{'PU': 0.5, 'PB': 0.1, 'ER': 0.2, 'CR': 0.1, 'FT': 0.1}",0.0011401512265008357,5,1.3592367006650063,[4.3083334],[10.383333],[24.431372],[1147.5088],[24.9],[-17.6],[42.5],[12.866667],[-9.466667],[17.716667],[-10.516666],[1046.],[101.],[66.],[13.652054],[294.],[210.],[291.],[224.]
2423612463,1986-08-31,1986.0,Québec,Cortinarius evernius,CMMF018857,POINT (-74.005679 45.988108),31G,-74.0064602892429,45.9871286266794,"-426097,89+237816,10",,,,,F,2,VIN,D,1AY,30.0,F,75.0,20,VIN,"{'BP': 0.4, 'EO': 0.2, 'ES': 0.2, 'PE': 0.1, 'SB': 0.1}",0.001252830787520495,5,1.4708084763221112,[3.6958332],[10.358334],[24.25839],[1151.8077],[24.2],[-18.5],[42.7],[17.233334],[-10.05],[17.233334],[-11.1],[1184.],[118.],[73.],[13.1053095],[326.],[242.],[326.],[264.]
617554869,1989-07-09,1989.0,Québec,Cortinarius evernius,CMMF000554,POINT (-72.616667 45.1),31H,-72.6179165214758,45.0964032187269,"-324464,00+131929,83",FR,,,,F,5,10,A,4GS,30.0,F,25.0,4,10,"{'FN': 0.8, 'FX': 0.1, 'RX': 0.1}",0.0038076422422580218,3,0.639031859650177,[5.570833],[10.933333],[26.666666],[1081.5897],[25.5],[-15.5],[41.],[18.333334],[-7.2166667],[18.333334],[-8.383333],[1228.],[124.],[70.],[15.871254],[359.],[239.],[359.],[256.]
617554037,1988-09-24,1988.0,Québec,Cortinarius evernius,CMMF000387,POINT (-72.616667 45.1),31H,-72.6179165214758,45.0964032187269,"-324464,00+131929,83",FR,,,,F,5,10,A,4GS,30.0,F,25.0,4,10,"{'FN': 0.8, 'FX': 0.1, 'RX': 0.1}",0.0038076422422580218,3,0.639031859650177,[5.570833],[10.933333],[26.666666],[1081.5897],[25.5],[-15.5],[41.],[18.333334],[-7.2166667],[18.333334],[-8.383333],[1228.],[124.],[70.],[15.871254],[359.],[239.],[359.],[256.]
617549849,1993-09-09,1993.0,Québec,Cortinarius evernius,CMMF002019,POINT (-73.890706 46.073928),31I,-73.8891000527831,46.0710711577596,"-416476,39+246351,07",,,,,M,3,JIR,D,1AY,30.0,MM,65.0,16,JIN,"{'EB': 0.4, 'RX': 0.1, 'EO': 0.3, 'ES': 0.1, 'FI': 0.1}",0.0032772876056262135,5,1.4184836619456564,[3.975],[11.133333],[25.652842],[1147.7003],[24.7],[-18.7],[43.4],[17.383333],[-9.733334],[17.383333],[-10.866667],[1099.],[108.],[66.],[14.812977],[310.],[217.],[310.],[235.]
3355027627,2021-07-18T12:36:49,2021.0,Québec,Cortinarius evernius,https://www.inaturalist.org/observations/87653478,POINT (-72.211608 46.837022),31I,-72.2120097489062,46.8381500916518,"-282567,23+323059,43",,,,,M,2,VIN,B,1A,30.0,MM,85.0,21,VIN,"{'EU': 0.2, 'PU': 0.2, 'SE': 0.1, 'BJ': 0.4, 'EO': 0.1}",0.0011974944502978388,5,1.4708084763221114,[3.3],[10.683333],[24.280304],[1171.3551],[24.2],[-19.8],[44.],[16.05],[-10.666667],[17.],[-11.916667],[1210.],[135.],[66.],[21.659988],[369.],[218.],[366.],[235.]
1135069150,2010-09-04,2010.0,Québec,Cortinarius evernius,CMMF007705,POINT (-74.045933 46.224467),31J,-74.0460171763792,46.2255788619974,"-427242,91+264389,60",,,,,M,2,70,D,1AY,20.0,MF,85.0,17,70,"{'BP': 0.3, 'PE': 0.2, 'EO': 0.1, 'SB': 0.3, 'EB': 0.1}",0.0011150438395322116,5,1.5047882836811908,[3.],[11.583333],[26.325758],[1157.1831],[24.],[-20.],[44.],[11.483334],[-10.766666],[16.533333],[-11.95],[1193.],[119.],[78.],[12.699684],[336.],[248.],[332.],[266.]
